Calendar Year,Property Name,Primary Property Type - Self Selected,Site Energy Use (kBtu),Data Center - IT Source Energy (kBtu),Electricity Use - Grid Purchase (kBtu),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Data Center - Gross Floor Area (ft²),Largest Property Use Type - Gross Floor Area (ft²),Site EUI (kBtu/ft²)
2024,MPB (Q) Church 32-24 37 St,Worship Facility,1094923.3,Not Available,184399.2,88.79,Not Available,14694,74.5
2024,555 Wortman,Manufacturing/Industrial Plant,Not Available,Not Available,160709.1,Not Available,Not Available,35570,Not Available
2024,Richmond Shopping Center - 5107371,Retail Store,Not Available,Not Available,Not Available,Not Available,Not Available,14398,Not Available
2024,31-30 33 St,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,15000,Not Available
2024,31-34 33 St (BIN: 4542385),Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,14465,Not Available
2024,31-40 33 St,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,10500,Not Available
2024,Richmond Shopping Center - 5107369,Other - Services,Not Available,Not Available,Not Available,Not Available,Not Available,136,Not Available
2024,Richmond Shopping Center - 5107370,Strip Mall,Not Available,Not Available,Not Available,Not Available,Not Available,14564,Not Available
2024,Richmond Shopping Center - 5815513,Retail Store,Not Available,Not Available,Not Available,Not Available,Not Available,129,Not Available
2024,Richmond Shopping Center - 5107368,Retail Store,Not Available,Not Available,Not Available,Not Available,Not Available,4125,Not Available
2024,Richmond Country Club - 5143378,Other - Recreation,Not Available,Not Available,Not Available,Not Available,Not Available,3715,Not Available
2024,Richmond Country Club - 5106953,Other - Recreation,Not Available,Not Available,Not Available,Not Available,Not Available,30000,Not Available
2024,623 5th Ave - 1082746,Office,Not Available,Not Available,Not Available,Not Available,Not Available,400269,Not Available
2024,623 5th Ave - 1081145,Retail Store,Not Available,Not Available,Not Available,Not Available,Not Available,642675,Not Available
2024,4026 Carpenter,Multifamily Housing,2870158.6,Not Available,386659.8,224.43,Not Available,26964,106.4
2024,3929 Carpenter Ave,Multifamily Housing,3849140.5,Not Available,394066.4,298.03,Not Available,35040,109.8
2024,2748 Hylan Blvd Unit STR: Nat Grid Place Holder,Retail Store,117194,Not Available,Not Available,6.22,Not Available,10,11719.4
2024,2750A Hylan Blvd Unit STRC: Nat Grid Place Holder,Retail Store,841332,Not Available,Not Available,44.69,Not Available,10,84133.2
2024,2744 Hylan Blvd Unit S5: Nat Grid Place Holder,Retail Store,179927,Not Available,Not Available,9.56,Not Available,10,17992.7
2024,2750A Hylan Blvd Unit STRA: Nat Grid Place Holder,Retail Store,841332,Not Available,Not Available,44.69,Not Available,10,84133.2
2024,2750A Hylan Blvd Unit STRB: Nat Grid Place Holder,Retail Store,841332,Not Available,Not Available,44.69,Not Available,10,84133.2
2024,2078 Morris Ave,Multifamily Housing,6836635.8,Not Available,885619.2,537.26,Not Available,59400,115.1
2024,130-148 Suffolk Street,Multifamily Housing,2715114.5,Not Available,564141.5,179.17,Not Available,48948,55.5
2024,151-153 Stanton Street,Multifamily Housing,1110723.6,Not Available,430849.5,85.7,Not Available,12725,87.3
2024,1264 37TH STREET,Multifamily Housing,1006160,Not Available,1006160,115.8,Not Available,54109,18.6
2024,Andrews Building : 87-89 LEONARD STREET,Multifamily Housing,1606064.1,Not Available,1074491.1,151.89,Not Available,42640,37.7
2024,OneVesta Property Management: 99-25 60 Avenue (Child),Multifamily Housing,13930431.3,Not Available,Not Available,739.91,Not Available,83974,165.9
2024,169 East 87 Street,Parking,297664,Not Available,297664,34.26,Not Available,26370,11.3
2024,"OneVesta Property Management: 99-25 60, 99-45 60, 99-30 59, GAR 59 (CAMPUS)",Multifamily Housing,18525008.6,Not Available,3922440.3,1227.03,Not Available,251921,73.5
2024,OneVesta Property Management: 99-45 60 Avenue (Child),Multifamily Housing,348708,Not Available,Not Available,18.52,Not Available,83973,4.2
2024,Gotham Management : 225 WEST 39 STREET,Office,2899261.2,Not Available,1583293.4,279.87,Not Available,96000,30.2
2024,OneVesta Property Management: 99-30 GAR 59 AVENUE (Child),Parking,Not Available,Not Available,Not Available,Not Available,Not Available,5000,Not Available
2024,240 East 51st (Adjacent to POD 51) - 1038448,Hotel,Not Available,Not Available,Not Available,Not Available,Not Available,4645,Not Available
2024,"Bluesky: 95 W 95th, 721 Columbus Ave, 60 W 96th (CAMPUS)",Multifamily Housing,23517217,Not Available,4153436,1763.74,Not Available,305932,74.6
2024,230 East 51st Street (The Pod Hotel) - 1038449,Hotel,Not Available,Not Available,Not Available,Not Available,Not Available,72451,Not Available
2024,647 Fox,Multifamily Housing,3591360.3,Not Available,602991.2,228.12,Not Available,32420,110.8
2024,HCJ Hall 111-14 Ave,K-12 School,1506082.4,Not Available,388071.3,104.04,Not Available,23798,63.3
2024,HCJ School 111-02 86 Ave,K-12 School,Not Available,Not Available,Not Available,Not Available,Not Available,23798,Not Available
2024,Bluesky: 721 Columbus Ave (Child),Retail Store,Not Available,Not Available,Not Available,Not Available,Not Available,9197,Not Available
2024,OL Cenacle Rectory No Number Van Wyck Exp,Residence Hall/Dormitory,299358.2,Not Available,77045.6,20.68,Not Available,4700,63.7
2024,OL Cenacle Gar No Number 87 Ave,Parking,Not Available,Not Available,Not Available,Not Available,Not Available,1,Not Available
2024,OL Cenacle Ch/Sch 136-06 87 Ave,K-12 School,2045321.1,Not Available,710170.8,152.65,Not Available,48200,42.4
2024,Bluesky: 60 W 96th (Child),Parking,Not Available,Not Available,Not Available,Not Available,Not Available,14754,Not Available
2024,1188 Flatbush Avenue,Supermarket/Grocery Store,3519129.1,Not Available,2458557.4,339.28,Not Available,35986,97.8
2024,Parkview Enterprises : 88-56 162 STREET,Multifamily Housing,1468801.8,Not Available,1468801.8,169.04,Not Available,50000,28.8
2024,St NofT No Number Goethals Ave,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,1,Not Available
2024,Calvary Hospital,Hospital (General Medical & Surgical),Not Available,Not Available,Not Available,Not Available,Not Available,200245,Not Available
2024,St NofT School 80-16 Parsons Blvd,K-12 School,5980935.8,Not Available,286494.1,453.1,Not Available,35010,170.8
2024,~~Calvary Hospital,Hospital (General Medical & Surgical),78002275.6,Not Available,3968185,4396.37,Not Available,203955,382.4
2024,St NofT Rectory 80-14 Parsons Blvd,Residence Hall/Dormitory,750683.2,Not Available,122783.2,47.48,Not Available,15350,48.9
2024,St NofT No Number Union Turnpike 3,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,1,Not Available
2024,BERNSTEIN REAL ESTATE : 15 WEST 26 STREET,Office,Not Available,Not Available,1563234,Not Available,Not Available,54130,Not Available
2024,MARRIA LLC : 1024 MANHATTAN AVENUE,Multifamily Housing,373998,Not Available,373998,43.04,Not Available,33368,9.8
2024,St NofT Convent 150-85 Goethals Ave,Residence Hall/Dormitory,794557.6,Not Available,122783.2,62.9,Not Available,15470,51.4
2024,Diamond: 2114 B Aqueduct Ave (Child),Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,27226,Not Available
2024,St NofT Church 150-75 Goethals Ave,Worship Facility,1751894.2,Not Available,286494.1,110.81,Not Available,35000,50.1
2024,St NofT No Number Union Turnpike,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,1,Not Available
2024,Diamond: 2114 and 2114B Aqueduct Ave (CAMPUS),Multifamily Housing,4667841.3,Not Available,718774,292.47,Not Available,54452,85.7
2024,The Mink Building,Office,Not Available,Not Available,Not Available,Not Available,Not Available,1,Not Available
2024,2180 Arthur Ave,Multifamily Housing,380979.6,Not Available,125393.6,28.01,Not Available,34145,11.2
2024,St NofT No Number Union Turnpike 2,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,1,Not Available
2024,295 MAPLE STREET,Multifamily Housing,1508491.3,Not Available,743652.3,126.21,Not Available,43662,34.5
2024,"Justin Management:1231 1239 Broadway,856 862 6 Ave,55 W 30th,862 AotA (CAMPUS)",Office,14133267.7,Not Available,4977484.3,1258.41,Not Available,201131,70.3
2024,Mink Building Parent,Office,5948892.7,Not Available,4261022.7,580.04,Not Available,124001,48
2024,Justin Management: 1231 Broadway (Child),Office,Not Available,Not Available,Not Available,Not Available,Not Available,33521,Not Available
2024,Elmhurst Dairy Styler - 4439342,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,3339,Not Available
2024,Elmhurst Dairy Styler - 4439338,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,13564,Not Available
2024,Elmhurst Dairy Styler - 4439339,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,6023,Not Available
2024,Justin Management: 856 6th Ave (Child),Office,Not Available,Not Available,Not Available,Not Available,Not Available,33521,Not Available
2024,Justin Management: 862 6th Ave (Child),Office,Not Available,Not Available,Not Available,Not Available,Not Available,33521,Not Available
2024,Justin Management: 862 Rear Avenue of the Americas (Child),Office,Not Available,Not Available,Not Available,Not Available,Not Available,33521,Not Available
2024,Justin Management: 55 W 30th St (Child),Office,Not Available,Not Available,Not Available,Not Available,Not Available,33526,Not Available
2024,Elmhurst Dairy Styler - 4439341,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,6661,Not Available
2024,Elmhurst Dairy Styler - 4439343,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,12045,Not Available
2024,Elmhurst Dairy Styler - 4439340,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,8285,Not Available
2024,Elmhurst Dairy Styler - 4448858,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,20786,Not Available
2024,Elmhurst Dairy Styler - 4215673,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,Not Available,Not Available,26197,Not Available
2024,Livingston Management Services: 161 Chrystie St and 195 Bowery St (CAMPUS),Multifamily Housing,2813066.6,Not Available,1062159.7,215.24,Not Available,43282,65
2024,36 CROOKE AVE,Multifamily Housing,4866166.4,Not Available,600516.5,295.68,Not Available,51582,94.3
2024,240 Willoughby,Multifamily Housing,2669594.8,Not Available,1866394.7,257.46,Not Available,379683,7
2024,Livingston Management Services: 161 Chrystie St (Child),Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,21641,Not Available
2024,1270 E 18TH STREET,Multifamily Housing,1073253.4,Not Available,805806.4,106.94,Not Available,64800,16.6
2024,147-35 95th Ave,Multifamily Housing,3932106.5,Not Available,2868596.6,386.63,Not Available,460540,8.5
2024,780 E. 2nd Street,Multifamily Housing,3688131.2,Not Available,436165.2,222.92,Not Available,35000,105.4
2024,Calvary Maintenance Garage,Hospital (General Medical & Surgical),Not Available,Not Available,Not Available,Not Available,Not Available,1590,Not Available
2024,"Livingston Management Services: 1/5/13 Hope St, 314 Metro, 147 Roebling (CAMPUS)",Multifamily Housing,2102390.8,Not Available,2102390.8,241.96,Not Available,111987,18.8
2024,Calvary Health Resources Trailer,Office,Not Available,Not Available,Not Available,Not Available,Not Available,2120,Not Available
2024,690 OCEAN PARKWAY,Multifamily Housing,4427825.2,Not Available,443061.3,262.64,Not Available,40800,108.5
2024,255 OCEAN AVENUE,Multifamily Housing,695509.6,Not Available,622892.6,75.54,Not Available,41444,16.8
2024,Renaissance New York Harlem Hotel,Hotel,9991750.2,Not Available,8757510.6,1073.44,Not Available,421080,23.7
2024,City View Gardens Condo,Multifamily Housing,1942489.6,Not Available,1351743.6,186.95,Not Available,108400,17.9
2024,306 2 STREET - 3396017,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,21680,Not Available
2024,309 3 STREET - 3396021,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,21680,Not Available
2024,310 2 STREET - 3396018,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,21680,Not Available
2024,316 2 STREET - 3396019,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,21680,Not Available
2024,305 3 STREET - 3396020,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,21680,Not Available
2024,Livingston Management Services: 13 HOPE STREET (Child),Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,22397,Not Available
2024,Philippine Center Management Board,Office,389985340.8,Not Available,1451983.8,25965.14,Not Available,39000,9999.6
2024,Livingston Management Services: 1 HOPE STREET (Child),Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,22397,Not Available
2024,Livingston Management Services: 314 METROPOLITAN AVENUE (Child),Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,22397,Not Available
2024,Livingston Management Services: 5 HOPE STREET (Child),Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,22399,Not Available
2024,Livingston Management Services: 68 and 70 Richardson St (CAMPUS),Multifamily Housing,901616.5,Not Available,895627.5,103.39,Not Available,17809,25.9
2024,St Stan Kostka Garage 57-21 Rear 61 St,Parking,Not Available,Not Available,Not Available,Not Available,Not Available,408,Not Available
2024,9-20 35 Ave,Manufacturing/Industrial Plant,5638695.1,Not Available,3268246.2,502.04,Not Available,102670,54.9
2024,St Stan Kostka Sch 61-15 Grand Ave,K-12 School,920949.9,Not Available,257004.2,64.84,Not Available,30362,30.3
